#  Overlap between R and R+dR : i_AO_R, j_AO_R+dR, S_ij
1 1 1.0
1 2 0.241137
1 3 0.0
1 4 0.0
1 5 0.0
1 6 0.0571818
1 7 0.998256
1 8 0.241146
1 9 -0.00637423
1 10 -0.00973815
1 11 0.00730654
1 12 0.0758648
2 1 0.241137
2 2 1.0
2 3 0.0
2 4 0.0
2 5 0.0
2 6 0.377671
2 7 0.241146
2 8 0.99995
2 9 -0.00411842
2 10 -0.00629187
2 11 0.00472079
2 12 0.410719
3 1 0.0
3 2 0.0
3 3 1.0
3 4 0.0
3 5 0.0
3 6 0.185445
3 7 0.00637423
3 8 0.00411842
3 9 0.999866
3 10 -6.15797e-05
3 11 4.62033e-05
3 12 0.194354
4 1 0.0
4 2 0.0
4 3 0.0
4 4 1.0
4 5 0.0
4 6 0.322803
4 7 0.00973815
4 8 0.00629187
4 9 -6.15797e-05
4 10 0.999812
4 11 7.05865e-05
4 12 0.339356
5 1 0.0
5 2 0.0
5 3 0.0
5 4 0.0
5 5 1.0
5 6 -0.332253
5 7 -0.00730654
5 8 -0.00472079
5 9 4.62033e-05
5 10 7.05865e-05
5 11 0.999853
5 12 -0.348686
6 1 0.0571818
6 2 0.377671
6 3 0.185445
6 4 0.322803
6 5 -0.332253
6 6 1.0
6 7 0.0596841
6 8 0.382632
6 9 0.186351
6 10 0.32499
6 11 -0.335724
6 12 0.984396
7 1 0.998256
7 2 0.241146
7 3 0.00637423
7 4 0.00973815
7 5 -0.00730654
7 6 0.0596841
7 7 1.0
7 8 0.241137
7 9 0.0
7 10 0.0
7 11 0.0
7 12 0.0791426
8 1 0.241146
8 2 0.99995
8 3 0.00411842
8 4 0.00629187
8 5 -0.00472079
8 6 0.382632
8 7 0.241137
8 8 1.0
8 9 0.0
8 10 0.0
8 11 0.0
8 12 0.415704
9 1 -0.00637423
9 2 -0.00411842
9 3 0.999866
9 4 -6.15797e-05
9 5 4.62033e-05
9 6 0.186351
9 7 0.0
9 8 0.0
9 9 1.0
9 10 0.0
9 11 0.0
9 12 0.194887
10 1 -0.00973815
10 2 -0.00629187
10 3 -6.15797e-05
10 4 0.999812
10 5 7.05865e-05
10 6 0.32499
10 7 0.0
10 8 0.0
10 9 0.0
10 10 1.0
10 11 0.0
10 12 0.340998
11 1 0.00730654
11 2 0.00472079
11 3 4.62033e-05
11 4 7.05865e-05
11 5 0.999853
11 6 -0.335724
11 7 0.0
11 8 0.0
11 9 0.0
11 10 0.0
11 11 1.0
11 12 -0.351755
12 1 0.0758648
12 2 0.410719
12 3 0.194354
12 4 0.339356
12 5 -0.348686
12 6 0.984396
12 7 0.0791426
12 8 0.415704
12 9 0.194887
12 10 0.340998
12 11 -0.351755
12 12 1.0
