 --------------------
 MO overlap between Geom1 and Geom 2
 MO overlap count different spins
           1           1   2.58924909174923     
           1           2  7.832815641178881E-006
           1           3  1.492601421245604E-005
           1           4  1.722718281860214E-005
           1           5 -2.299335311390510E-005
           1           6  0.133054116244092     
           1           7 -1.295735783453378E-005
           1           8  1.087838316492077E-004
           1           9 -1.687194517893675E-005
           1          10 -6.882106937539101E-005
           1          11  4.742108914530258E-005
           1          12 -5.637151994558609E-006
           1          13  3.108474350683316E-005
           1          14  5.675518160907588E-005
           1          15 -2.856930682507891E-005
           1          16  2.246060229695194E-005
           1          17  4.739713346765745E-005
           1          18 -1.520125735937418E-004
           1          19  3.036349245570807E-004
           1          20  2.290375388955129E-004
           1          21  3.512280711067406E-004
           1          22  0.391058515906297     
           1          23  1.017989037616560E-004
           1          24  1.457842019318839E-004
           1          25 -3.444483116232799E-005
           1          26  1.618919930237439E-004
           1          27  3.528454377198231E-005
           1          28 -1.329763334729783E-004
           1          29 -2.479760326062238E-005
           1          30  6.175610523621866E-006
           1          31  0.000000000000000E+000
           1          32  0.000000000000000E+000
           1          33  0.000000000000000E+000
           1          34  0.000000000000000E+000
           1          35  0.000000000000000E+000
           1          36  0.000000000000000E+000
           1          37  0.000000000000000E+000
           1          38  0.000000000000000E+000
           1          39  0.000000000000000E+000
           1          40  0.000000000000000E+000
           1          41  0.000000000000000E+000
           1          42  0.000000000000000E+000
           1          43  0.000000000000000E+000
           1          44  0.000000000000000E+000
           1          45  0.000000000000000E+000
           1          46  0.000000000000000E+000
           1          47  0.000000000000000E+000
           1          48  0.000000000000000E+000
           1          49  0.000000000000000E+000
           1          50  0.000000000000000E+000
           1          51  0.000000000000000E+000
           1          52  0.000000000000000E+000
           1          53  0.000000000000000E+000
           1          54  0.000000000000000E+000
           1          55  0.000000000000000E+000
           1          56  0.000000000000000E+000
           1          57  0.000000000000000E+000
           1          58  0.000000000000000E+000
           1          59  0.000000000000000E+000
           1          60  0.000000000000000E+000
           2           1  7.832815641255209E-006
           2           2   2.05902125160037     
           2           3  9.569374263905528E-006
           2           4  9.302031174970860E-005
           2           5  3.178922974841208E-005
           2           6 -2.953508551337136E-005
           2           7  1.726968199429468E-005
           2           8 -6.878641640251257E-006
           2           9 -0.214783775098823     
           2          10 -2.330465400344608E-002
           2          11 -1.329453965546114E-004
           2          12  1.389950324316019E-004
           2          13 -6.765280022025255E-006
           2          14  5.351992332597632E-005
           2          15  1.024969788713808E-004
           2          16 -1.241250591029155E-005
           2          17  5.042115771063130E-005
           2          18 -1.121052002553842E-004
           2          19 -2.113169963159472E-002
           2          20  5.539410293096014E-003
           2          21  2.858486673209398E-004
           2          22  4.749390937169862E-006
           2          23  4.262764205359565E-004
           2          24 -1.742235369135980E-004
           2          25 -4.861566691209684E-004
           2          26  1.848758364923209E-004
           2          27  0.395845892210126     
           2          28  3.413267267132494E-002
           2          29 -6.793843997189410E-004
           2          30 -1.493162499491760E-004
           2          31  0.000000000000000E+000
           2          32  0.000000000000000E+000
           2          33  0.000000000000000E+000
           2          34  0.000000000000000E+000
           2          35  0.000000000000000E+000
           2          36  0.000000000000000E+000
           2          37  0.000000000000000E+000
           2          38  0.000000000000000E+000
           2          39  0.000000000000000E+000
           2          40  0.000000000000000E+000
           2          41  0.000000000000000E+000
           2          42  0.000000000000000E+000
           2          43  0.000000000000000E+000
           2          44  0.000000000000000E+000
           2          45  0.000000000000000E+000
           2          46  0.000000000000000E+000
           2          47  0.000000000000000E+000
           2          48  0.000000000000000E+000
           2          49  0.000000000000000E+000
           2          50  0.000000000000000E+000
           2          51  0.000000000000000E+000
           2          52  0.000000000000000E+000
           2          53  0.000000000000000E+000
           2          54  0.000000000000000E+000
           2          55  0.000000000000000E+000
           2          56  0.000000000000000E+000
           2          57  0.000000000000000E+000
           2          58  0.000000000000000E+000
           2          59  0.000000000000000E+000
           2          60  0.000000000000000E+000
           3           1  1.492601421223400E-005
           3           2  9.569374263850017E-006
           3           3   2.05896615132917     
           3           4 -2.708376940710466E-005
           3           5 -7.650871565841738E-005
           3           6  9.204844997735828E-005
           3           7 -2.327788978263856E-005
           3           8  7.934120834049290E-005
           3           9 -2.326693679286709E-002
           3          10  0.214760160428833     
           3          11 -4.447855996290726E-005
           3          12 -3.261322183467641E-005
           3          13 -1.000870647776125E-004
           3          14 -9.566009268202899E-005
           3          15  5.555847455919553E-005
           3          16  5.221887686500034E-005
           3          17 -1.917754561830455E-005
           3          18 -1.948701402132659E-005
           3          19  5.499072997062399E-003
           3          20  2.121343456302305E-002
           3          21 -3.089666262130336E-004
           3          22  7.469988270297767E-005
